Order_ID,Order_Date,Category,Product_Name,Quantity,Price,Sales,Region,Customer_Name,Payment_Method
AMZ100369,2024-03-09,Clothing,Running Shoes,9.0,1986.81,17881.29,SOUTH,Priya Verma,UPI
AMZ104917,2023-11-03,Home & Kitchen,Blender,3.0,2951.66,8854.98,west,Sneha Kumar,Credit Card
AMZ104315,2023-03-12,Toys & Games,Building Blocks Set,6.0,1146.23,6877.38,central,Zoya Gupta,Cash on Delivery
AMZ105792,2023-10-25,Furniture,Study Table,4.0,3010.95,12043.8,CENTRAL ,Shreya Reddy,Amazon Pay
AMZ101287,2024-04-11,Books,Biography,8.0,661.82,5294.56,NORTH,Deepak Kapoor,Credit Card
AMZ101792,2024-07-03,Electronics,Power Bank,1.0,2546.74,2546.74,east,Rahul Iyer,Credit Card
AMZ102607,2024-10-16,Furniture,Study Table,7.0,1721.4,12049.8,Central,Tanvi Das,UPI
AMZ100513,2023-03-02,Office Products,Printer Paper A4,10.0,665.15,6651.5,CENTRAL ,Yash Reddy,Credit Card
AMZ102362,2024-04-26,Sports & Fitness,Badminton Racket,8.0,3183.19,25465.52,NORTH,Isha Nair,
AMZ105365,2024-08-19,Sports & Fitness,Resistance Bands,2.0,2634.25,5268.5,SOUTH,Isha Menon,Cash on Delivery
AMZ102273,2023-03-29,Furniture,Office Chair,2.0,11271.16,22542.32,east,Anusha Menon,Net Banking
AMZ104381,2024-01-22,Clothing,Casual Sneakers,1.0,1082.2,1082.2,east,Manoj Sharma,Net Banking
AMZ100647,2024-05-19,Home & Kitchen,Vacuum Cleaner,3.0,4599.19,13797.57,west,Tanvi Bose,Net Banking
AMZ100505,2024-05-05,Grocery & Gourmet,Honey 500g,7.0,309.36,2165.52,Central,Sneha Chatterjee,Credit Card
AMZ105615,2023-02-12,Sports & Fitness,Resistance Bands,1.0,2407.96,2407.96,,Nikhil Bose,Credit Card
AMZ103662,2023-07-22,Electronics,Laptop Stand,1.0,654.14,654.14,South,Suresh Sharma,Debit Card
AMZ100353,2023-01-22,Toys & Games,Puzzle 1000pc,1.0,802.91,802.91,East,Manoj Kumar,Debit Card
AMZ101070,2024-07-23,Grocery & Gourmet,Basmati Rice 5kg,9.0,867.64,7808.76, North,Manoj Das,Cash on Delivery
AMZ102886,2024-07-19,Home & Kitchen,Blender,9.0,3111.25,28001.25,West,Nikhil Sharma,Debit Card
AMZ102240,2023-01-30,Electronics,Wireless Mouse,9.0,5588.78,50299.02,CENTRAL ,Ritu Sharma,UPI
AMZ104920,2023-09-12,Grocery & Gourmet,Green Tea Pack,5.0,329.91,1649.55,south,Deepak Chatterjee,Net Banking
AMZ105443,2023-03-10,Electronics,Bluetooth Speaker,5.0,4644.39,23221.95,East,Zoya Kumar,Amazon Pay
AMZ102978,2024-07-18,Home & Kitchen,LED Desk Lamp,10.0,4698.01,46980.1,EAST,Deepak Singh,Amazon Pay
AMZ101826,2024-12-02,Electronics,Smart Watch,10.0,2286.44,22864.4,CENTRAL ,Yash Gupta,Net Banking
AMZ101886,2024-07-29,Office Products,Printer Paper A4,3.0,513.7,1541.1,South,Isha Das,Net Banking
AMZ103552,2023-03-22,Toys & Games,Puzzle 1000pc,4.0,332.75,1331.0,Central,Zoya Singh,Cash on Delivery
AMZ100733,2024-01-16,Books,Cookbook,5.0,99.15,495.75,south,Yash Chatterjee,Debit Card
AMZ102509,2023-07-30,Clothing,Denim Jacket,5.0,1860.61,9303.05,South ,Manoj Rao,Cash on Delivery
AMZ101537,2024-05-08,Furniture,Bean Bag,8.0,5471.29,43770.32,EAST,Vivek Nair,Net Banking
AMZ103280,2024-03-27,Office Products,Printer Paper A4,6.0,585.07,3510.42, West,Anusha Rao,Cash on Delivery
AMZ103834,2023-10-12,Electronics,USB-C Cable,9.0,4166.88,37501.92,SOUTH,Manoj Menon,Amazon Pay
AMZ103674,2023-08-21,Sports & Fitness,Dumbbell Set,6.0,828.78,4972.68,east,Anusha Chatterjee,Net Banking
AMZ101247,2023-04-12,Furniture,Study Table,7.0,8400.89,58806.23, West,Shreya Chatterjee,Net Banking
AMZ103700,2023-12-27,Toys & Games,Soft Toy,4.0,1552.26,6209.04,CENTRAL ,Zoya Verma,Amazon Pay
AMZ103678,2023-12-24,Beauty & Personal Care,Lipstick Set,9.0,1956.74,17610.66,West,Rohan Kumar,Debit Card
AMZ104129,2023-02-20,Beauty & Personal Care,Face Serum,6.0,1230.22,7381.32,CENTRAL ,Sanjay Verma,Cash on Delivery
AMZ105390,2024-02-23,Books,Fiction Novel,3.0,396.91,1190.73,CENTRAL ,Sanjay Kapoor,Debit Card
AMZ101204,2023-09-13,Office Products,Whiteboard Marker Set,8.0,287.36,2298.88,east,Vivek Patel,Amazon Pay
AMZ103318,2024-07-21,Grocery & Gourmet,Basmati Rice 5kg,2.0,450.29,900.58,CENTRAL ,Rahul Reddy,Debit Card
AMZ101040,2024-07-28,Clothing,Men's T-Shirt,1.0,2131.89,2131.89, West,Rohan Bhatt,Credit Card
AMZ101408,2024-07-21,Toys & Games,Building Blocks Set,1.0,1644.2,1644.2,central,Imran Rao,Net Banking
AMZ101231,2023-02-24,Clothing,Casual Sneakers,10.0,1794.73,17947.3, West,Farhan Kumar,Net Banking
AMZ102444,2024-03-03,Books,Programming Guide,4.0,734.13,2936.52,EAST,Sanjay Chatterjee,UPI
AMZ100510,2023-09-02,Furniture,Study Table,9.0,5229.33,47063.97,Central,Vikram Reddy,Amazon Pay
AMZ103005,2023-12-17,Home & Kitchen,LED Desk Lamp,7.0,4905.11,34335.77,NORTH,Sanjay Kumar,Cash on Delivery
AMZ103545,2023-07-05,Sports & Fitness,Skipping Rope,8.0,789.29,6314.32,east,Pooja Sharma,Credit Card
AMZ104475,2024-03-03,Grocery & Gourmet,Green Tea Pack,2.0,182.93,365.86, West,Arjun Iyer,Amazon Pay
AMZ103175,2024-12-01,Grocery & Gourmet,Green Tea Pack,9.0,496.89,4472.01,West,Rohan Joshi,Cash on Delivery
AMZ105808,2024-06-10,Beauty & Personal Care,Lipstick Set,2.0,506.46,1012.92,East,Isha Joshi,Cash on Delivery
AMZ101649,2023-08-23,Books,Biography,2.0,638.05,1276.1,East,Farhan Rao,Cash on Delivery
AMZ101475,2023-12-24,Beauty & Personal Care,Hair Dryer,1.0,714.98,714.98,West,Meera Rao,Cash on Delivery
AMZ101184,2023-01-05,Beauty & Personal Care,Hair Dryer,10.0,1339.14,13391.4,west,Vikram Menon,Debit Card
AMZ103339,2023-09-12,Toys & Games,Soft Toy,5.0,325.0,1625.0,south,Deepak Rao,Debit Card
AMZ100604,2023-05-20,Grocery & Gourmet,Green Tea Pack,3.0,603.86,1811.58,SOUTH,Farhan Sharma,Net Banking
AMZ101923,2024-07-03,Furniture,Bedside Table,8.0,6795.48,54363.84,NORTH,Divya Das,Credit Card
AMZ104007,2023-11-19,Office Products,Gel Pens Set,3.0,159.21,477.63,SOUTH,Tanvi Patel,Credit Card
AMZ102167,2024-08-27,Home & Kitchen,Blender,8.0,2643.08,21144.64,SOUTH,Aditya Malhotra,Credit Card
AMZ104335,2023-06-11,Beauty & Personal Care,Sunscreen SPF50,9.0,512.77,4614.93,west,Manoj Kumar,Net Banking
AMZ104840,2023-05-11,Sports & Fitness,Yoga Mat,1.0,3015.78,3015.78,east,Aditya Menon,Debit Card
AMZ104132,2023-07-15,Clothing,Women's Kurti,-7.0,1416.49,9915.43,east,Manoj Bhatt,UPI
AMZ105688,2024-07-30,Home & Kitchen,Non-Stick Pan Set,2.0,4294.7,8589.4,CENTRAL ,Deepak Chatterjee,UPI
AMZ103416,2024-06-24,Home & Kitchen,Storage Containers,3.0,4043.94,12131.82,east,Karthik Kapoor,Debit Card
AMZ101922,2024-04-15,Furniture,Bedside Table,9.0,8302.52,74722.68,East,Ananya Reddy,Net Banking
AMZ103122,2024-06-22,Furniture,Office Chair,10.0,6429.0,64290.0, West,Anusha Bhatt,Credit Card
AMZ101379,2023-11-10,Books,Cookbook,8.0,452.15,3617.2,CENTRAL ,Ananya Das,Debit Card
AMZ101123,2024-02-13,Toys & Games,Building Blocks Set,7.0,361.14,2527.98,CENTRAL ,Suresh Nair,Credit Card
AMZ102031,2023-12-14,Books,Fiction Novel,4.0,717.85,2871.4,north,Ananya Malhotra,Amazon Pay
AMZ104278,2023-09-29,Clothing,Denim Jacket,5.0,2414.34,12071.7,south,Anusha Joshi,Cash on Delivery
AMZ104327,2024-11-14,Books,Fiction Novel,8.0,305.9,2447.2,north,Yash Reddy,Net Banking
AMZ102520,2024-09-14,Beauty & Personal Care,Face Wash,2.0,299.7,599.4,Central,Priya Kapoor,UPI
AMZ102784,2024-08-09,Office Products,Desk Organizer,2.0,484.22,968.44,north,Priya Pillai,Amazon Pay
AMZ102136,2024-02-08,Toys & Games,Puzzle 1000pc,8.0,1812.12,14496.96,CENTRAL ,Deepak Bose,Net Banking
AMZ101465,2023-03-08,Books,Programming Guide,4.0,817.59,3270.36,east,Anusha Rao,Net Banking
AMZ100481,2024-09-11,Books,Self-Help Book,-10.0,816.01,8160.1, West,Shreya Reddy,Cash on Delivery
AMZ102574,2023-04-05,Grocery & Gourmet,Cooking Oil 1L,5.0,652.88,3264.4,north,Rahul Rao,Debit Card
AMZ100446,2023-12-19,Electronics,Bluetooth Speaker,3.0,4534.65,13603.95,south,Deepak Gupta,
AMZ102708,2024-09-22,Office Products,Stapler,7.0,555.43,3888.01,,Shreya Agarwal,Credit Card
AMZ103391,2023-01-28,Electronics,Laptop Stand,4.0,5596.11,22384.44,east,Priya Kumar,Debit Card
AMZ102981,2023-01-20,Toys & Games,Building Blocks Set,8.0,1083.41,8667.28,Central,Lakshmi Patel,Amazon Pay
AMZ103634,2024-07-26,Toys & Games,Board Game,8.0,1152.85,9222.8,North,Tanvi Nair,Debit Card
AMZ103587,2023-01-30,Books,Self-Help Book,10.0,723.14,7231.4,North,Zoya Iyer,Credit Card
AMZ101050,2024-09-07,Office Products,Desk Organizer,2.0,628.79,1257.58,East,Ritu Malhotra,Amazon Pay
AMZ100244,2023-07-04,Sports & Fitness,Skipping Rope,7.0,919.27,6434.89,north,Ananya Gupta,Debit Card
AMZ103299,2024-02-11,Home & Kitchen,Storage Containers,9.0,1563.65,14072.85,CENTRAL ,Meera Kumar,Debit Card
AMZ102220,2023-08-19,Clothing,Denim Jacket,1.0,1303.27,1303.27,EAST,Imran Gupta,Cash on Delivery
AMZ102986,2024-11-01,Toys & Games,Puzzle 1000pc,1.0,1131.96,1131.96,Central,Rahul Joshi,Net Banking
AMZ101520,2024-12-04,Books,Programming Guide,8.0,694.79,5558.32,West,Ananya Malhotra,Cash on Delivery
AMZ105188,2023-01-10,Electronics,Bluetooth Speaker,9.0,5953.44,53580.96,East,Deepak Chatterjee,Cash on Delivery
AMZ104515,2024-03-23,Toys & Games,Puzzle 1000pc,6.0,977.41,5864.46,west,Isha Agarwal,Net Banking
AMZ102382,2023-07-20,Sports & Fitness,Resistance Bands,6.0,2912.53,17475.18,north,Vivek Nair,UPI
AMZ104174,2023-01-22,Toys & Games,Board Game,3.0,1864.17,5592.51,,Shreya Kapoor,Net Banking
AMZ100999,2023-04-18,Clothing,Yoga Pants,8.0,1862.77,14902.16,South,Tanvi Rao,Debit Card
AMZ104516,2024-05-08,Electronics,Action Camera,6.0,1244.45,7466.7,CENTRAL ,Farhan Kapoor,Cash on Delivery
AMZ104671,2024-02-08,Clothing,Women's Kurti,6.0,2168.03,13008.18,central,Sanjay Kapoor,UPI
AMZ104239,2023-09-15,Books,Self-Help Book,7.0,254.22,1779.54,South,Vikram Sharma,Credit Card
AMZ101735,2024-03-19,Beauty & Personal Care,Face Wash,5.0,584.64,2923.2,,Yash Singh,Net Banking
AMZ105565,2023-08-29,Furniture,Bean Bag,9.0,10321.85,92896.65,East,Meera Gupta,Credit Card
AMZ102218,2024-04-01,Electronics,Laptop Stand,1.0,3414.17,3414.17,east,Pooja Kumar,UPI
AMZ102927,2024-04-25,Electronics,Smart Watch,2.0,2607.14,5214.28,South,Neha Reddy,Debit Card
AMZ104948,2024-12-05,Home & Kitchen,Bed Sheet Set,10.0,2794.21,27942.1,north,Aditya Iyer,Cash on Delivery
AMZ105094,2024-12-17,Office Products,Printer Paper A4,10.0,491.4,4914.0,South,Imran Kapoor,Credit Card
AMZ101874,2024-01-03,Furniture,Bookshelf,10.0,12204.02,122040.2,South,Sneha Singh,Credit Card
AMZ100012,2023-03-02,Toys & Games,Puzzle 1000pc,8.0,838.84,6710.72,north,Vivek Iyer,Net Banking
AMZ101131,2024-03-05,Sports & Fitness,Resistance Bands,9.0,686.45,6178.05, West,Imran Kapoor,UPI
AMZ102202,2024-02-07,Beauty & Personal Care,Face Serum,5.0,621.73,3108.65,,Zoya Menon,Net Banking
AMZ104143,2023-02-12,Beauty & Personal Care,Trimmer,7.0,982.34,6876.38, North,Shreya Kumar,Debit Card
AMZ103402,2023-02-19,Books,Fiction Novel,1.0,211.94,211.94,SOUTH,Priya Bose,Net Banking
AMZ100674,2024-08-19,Clothing,Men's T-Shirt,2.0,2062.88,4125.76,NORTH,Rohan Patel,Debit Card
AMZ104937,2024-02-22,Home & Kitchen,Air Fryer,10.0,3391.22,33912.2,central,Karthik Bhatt,Debit Card
AMZ100033,2023-12-29,Grocery & Gourmet,Green Tea Pack,6.0,306.49,1838.94,central,Suresh Nair,Credit Card
AMZ104966,2024-09-09,Books,Programming Guide,5.0,639.32,3196.6,west,Neha Bose,Debit Card
AMZ100417,2023-11-08,Books,Biography,9.0,807.64,7268.76,West,Deepak Patel,UPI
AMZ103158,2023-09-23,Electronics,Smart Watch,8.0,5097.87,40782.96,South ,Meera Agarwal,Net Banking
AMZ100470,2024-11-28,Books,Cookbook,10.0,355.72,3557.2,SOUTH,Pooja Joshi,Credit Card
AMZ104096,2023-05-25,Books,Children's Story Book,7.0,,,,Ritu Agarwal,Debit Card
AMZ105281,2024-10-07,Furniture,Study Table,8.0,10061.71,80493.68,South,Meera Verma,Debit Card
AMZ100880,2024-09-08,Electronics,Laptop Stand,1.0,4075.32,4075.32,North,Zoya Nair,Credit Card
AMZ102447,2023-10-19,Toys & Games,Board Game,7.0,1970.41,13792.87,NORTH,Priya Chatterjee,Net Banking
AMZ103004,2024-08-07,Books,Cookbook,1.0,468.64,468.64,NORTH,Farhan Pillai,Debit Card
AMZ105685,2023-07-02,Furniture,Office Chair,2.0,4634.73,9269.46,West,Karthik Rao,Debit Card
AMZ102636,2023-10-12,Grocery & Gourmet,Instant Coffee Jar,6.0,663.99,3983.94,Central,Rohan Bose,Net Banking
AMZ104168,2024-06-13,Beauty & Personal Care,Hair Dryer,10.0,1337.52,13375.2,SOUTH,Karthik Bhatt,Debit Card
AMZ104060,2023-01-08,Grocery & Gourmet,Honey 500g,9.0,658.38,5925.42,West,Sneha Menon,Amazon Pay
AMZ103636,2024-11-09,Furniture,Study Table,10.0,11041.07,110410.7,central,Pooja Kumar,Credit Card
AMZ105140,2024-04-09,Clothing,Denim Jacket,8.0,2141.99,17135.92,west,Suresh Bose,Credit Card
AMZ100575,2023-04-02,Books,Cookbook,9.0,675.95,6083.55,east,Rahul Bhatt,UPI
AMZ102526,2024-05-29,Office Products,Desk Organizer,1.0,449.45,449.45, West,Tanvi Bose,Net Banking
AMZ100663,2024-05-30,Toys & Games,Puzzle 1000pc,1.0,599.18,599.18,West,Deepak Patel,Net Banking
AMZ102569,2023-12-15,Beauty & Personal Care,Face Serum,8.0,1275.38,10203.04,EAST,Tanvi Nair,Cash on Delivery
AMZ103140,2024-01-19,Home & Kitchen,Air Fryer,10.0,2183.43,21834.3,,Sneha Iyer,UPI
AMZ103424,2023-03-23,Home & Kitchen,Blender,4.0,2005.82,8023.28,SOUTH,Ananya Joshi,Cash on Delivery
AMZ100092,2024-11-29,Toys & Games,Puzzle 1000pc,8.0,260.38,2083.04,South ,Neha Pillai,UPI
AMZ101571,2023-03-20,Grocery & Gourmet,Cooking Oil 1L,8.0,681.32,5450.56,east,Pooja Gupta,Cash on Delivery
AMZ100279,2024-06-13,Furniture,Bean Bag,9.0,10280.78,92527.02,,Sanjay Bhatt,Net Banking
AMZ100630,2024-05-23,Toys & Games,Soft Toy,1.0,1845.7,1845.7,south,Sanjay Kapoor,Debit Card
AMZ105507,2024-03-21,Beauty & Personal Care,Lipstick Set,-1.0,923.49,923.49,South ,Kavya Bose,Cash on Delivery
AMZ105275,2023-11-01,Electronics,Laptop Stand,10.0,3792.41,37924.1,West,Ananya Patel,Amazon Pay
AMZ100294,2023-09-07,Toys & Games,Soft Toy,7.0,755.48,5288.36,South,Tanvi Bose,Credit Card
AMZ101656,2024-12-10,Furniture,Office Chair,1.0,4619.08,4619.08,west,Kavya Bhatt,Amazon Pay
AMZ104749,2023-08-14,Books,Cookbook,10.0,215.79,2157.9,Central,Yash Bose,Debit Card
AMZ103270,2023-04-08,Electronics,Smart Watch,4.0,5848.9,23395.6,Central,Priya Reddy,Debit Card
AMZ100398,2024-01-08,Sports & Fitness,Cricket Bat,8.0,2082.33,16658.64,CENTRAL ,Sneha Reddy,Cash on Delivery
AMZ101008,2023-01-12,Clothing,Formal Shirt,9.0,,,east,Imran Singh,UPI
AMZ103853,2023-10-05,Grocery & Gourmet,Green Tea Pack,5.0,502.8,2514.0,west,Priya Das,Amazon Pay
AMZ102983,2023-07-16,Sports & Fitness,Cricket Bat,8.0,2657.83,21262.64,SOUTH,Ritu Verma,Cash on Delivery
AMZ102773,2024-09-12,Office Products,Stapler,8.0,307.11,2456.88,North,Lakshmi Menon,Credit Card
AMZ105236,2023-03-15,Toys & Games,Board Game,10.0,1555.73,15557.3,South ,Shreya Kapoor,Net Banking
AMZ105417,2024-04-30,Furniture,Bean Bag,2.0,2955.09,5910.18,CENTRAL ,Divya Bose,UPI
AMZ103262,2024-06-08,Grocery & Gourmet,Cooking Oil 1L,5.0,287.75,1438.75, West,Meera Nair,Amazon Pay
AMZ105506,2023-04-27,Furniture,Study Table,,6203.42,,East,Vikram Das,Cash on Delivery
AMZ105084,2024-10-19,Electronics,Power Bank,7.0,5175.77,36230.39,East,Nikhil Agarwal,Amazon Pay
AMZ102152,2023-12-28,Beauty & Personal Care,Lipstick Set,9.0,763.47,6871.23,north,Meera Kapoor,Amazon Pay
AMZ101711,2024-11-06,Office Products,Gel Pens Set,3.0,920.96,2762.88,west,Lakshmi Patel,Amazon Pay
AMZ100610,2024-10-12,Beauty & Personal Care,Sunscreen SPF50,6.0,1292.69,7756.14,West,Aditya Das,Debit Card
AMZ101228,2023-06-20,Toys & Games,Building Blocks Set,6.0,935.28,5611.68,CENTRAL ,Sneha Verma,Credit Card
AMZ103988,2023-12-20,Clothing,Men's T-Shirt,3.0,1142.07,3426.21,,Kavya Chatterjee,Net Banking
AMZ101200,2023-09-07,Home & Kitchen,Vacuum Cleaner,8.0,1335.93,10687.44,South,Vikram Agarwal,Cash on Delivery
AMZ104654,2024-04-24,Electronics,Power Bank,7.0,5298.09,37086.63,SOUTH,Sneha Bhatt,Debit Card
AMZ101279,2024-11-19,Home & Kitchen,Electric Kettle,6.0,2629.54,15777.24,East,Manoj Bhatt,
AMZ105501,2023-12-02,Electronics,Power Bank,8.0,2287.67,18301.36,West,Manoj Malhotra,Debit Card
AMZ100271,2024-11-24,Grocery & Gourmet,Cooking Oil 1L,6.0,687.33,4123.98, West,Vikram Kapoor,Debit Card
AMZ102532,2024-05-17,Furniture,Study Table,5.0,7860.14,39300.7,east,Nikhil Verma,Cash on Delivery
AMZ101250,2023-07-05,Beauty & Personal Care,Perfume 100ml,8.0,895.3,7162.4,east,Suresh Agarwal,Amazon Pay
AMZ101128,2024-04-23,Clothing,Yoga Pants,5.0,709.27,3546.35,South,Neha Chatterjee,Net Banking
AMZ102287,2024-07-07,Beauty & Personal Care,Sunscreen SPF50,9.0,1223.71,11013.39,NORTH,Rahul Kumar,Cash on Delivery
AMZ103934,2023-07-27,Toys & Games,Remote Control Car,9.0,1734.82,15613.38,south,Pooja Gupta,Net Banking
AMZ102837,2023-09-20,Electronics,Bluetooth Speaker,7.0,898.24,6287.68,NORTH,Anusha Kumar,UPI
AMZ105184,2024-11-20,Beauty & Personal Care,Face Wash,7.0,1946.72,13627.04,EAST,Meera Bhatt,Cash on Delivery
AMZ100695,2023-08-06,Furniture,Bookshelf,10.0,2079.08,20790.8,central,Pooja Iyer,Debit Card
AMZ103996,2024-02-17,Toys & Games,Remote Control Car,1.0,605.88,605.88,EAST,Shreya Malhotra,
AMZ105245,2023-06-29,Beauty & Personal Care,Face Wash,10.0,251.53,2515.3,south,Zoya Verma,Cash on Delivery
AMZ104072,2024-06-01,Office Products,Printer Paper A4,5.0,387.07,1935.35,West,Karthik Bhatt,Credit Card
AMZ105730,2024-04-24,Furniture,Study Table,5.0,7015.65,35078.25,East,Shreya Bhatt,Cash on Delivery
AMZ102409,2024-05-04,Home & Kitchen,LED Desk Lamp,9.0,2386.92,21482.28,,Neha Nair,Debit Card
AMZ102935,2024-01-04,Electronics,Mechanical Keyboard,3.0,1759.04,5277.12,CENTRAL ,Tanvi Singh,Net Banking
AMZ104837,2024-03-08,Toys & Games,Puzzle 1000pc,5.0,414.99,2074.95,West,Pooja Malhotra,
AMZ100825,2024-11-12,Electronics,Mechanical Keyboard,6.0,3094.02,18564.12,south,Anusha Menon,UPI
AMZ104339,2024-07-28,Electronics,Action Camera,3.0,5581.99,16745.97, West,Rahul Bhatt,Credit Card
AMZ101140,2024-09-05,Office Products,Desk Organizer,3.0,800.59,2401.77,SOUTH,,UPI
AMZ100624,2023-04-06,Home & Kitchen,Air Fryer,4.0,486.37,1945.48, West,Manoj Joshi,Net Banking
AMZ100813,2024-04-01,Grocery & Gourmet,Instant Coffee Jar,6.0,299.03,1794.18,West,Neha Bose,Amazon Pay
AMZ104794,2024-02-21,Office Products,Notebook Pack,9.0,605.47,5449.23,CENTRAL ,Rohan Verma,Cash on Delivery
AMZ101034,2023-10-11,Books,Cookbook,10.0,799.93,7999.3,Central,Aditya Agarwal,Amazon Pay
AMZ103393,2024-08-01,Beauty & Personal Care,Hair Dryer,4.0,453.5,1814.0,EAST,Vivek Sharma,Amazon Pay
AMZ104758,2023-01-05,Beauty & Personal Care,Hair Dryer,6.0,1937.41,11624.46,south,Farhan Sharma,Amazon Pay
AMZ103189,2024-01-20,Books,Self-Help Book,3.0,377.88,1133.64,EAST,Rohan Bhatt,
AMZ105403,2023-04-28,Books,Children's Story Book,9.0,807.1,7263.9,East,Arjun Pillai,Net Banking
AMZ105711,2023-07-09,Furniture,Bookshelf,2.0,6782.78,13565.56,east,Lakshmi Kumar,Cash on Delivery
AMZ102918,2024-02-05,Books,Programming Guide,8.0,619.66,4957.28,NORTH,Deepak Kapoor,Cash on Delivery
AMZ105073,2023-03-01,Furniture,Study Table,6.0,7465.59,44793.54,South,Manoj Kapoor,Cash on Delivery
AMZ102276,2023-02-24,Grocery & Gourmet,Green Tea Pack,9.0,606.94,5462.46,EAST,Lakshmi Kumar,Credit Card
AMZ100592,2023-11-24,Clothing,Running Shoes,6.0,1774.92,10649.52,Central,Rahul Verma,Debit Card
AMZ102398,2023-12-20,Home & Kitchen,Electric Kettle,1.0,1053.32,1053.32,West,Rahul Sharma,UPI
AMZ103945,2023-01-12,Home & Kitchen,Air Fryer,5.0,3794.59,18972.95,Central,Isha Sharma,UPI
AMZ100958,2024-10-31,Books,Programming Guide,1.0,456.65,456.65,west,Karthik Kapoor,Credit Card
AMZ102903,2023-11-11,Beauty & Personal Care,Lipstick Set,10.0,1065.47,10654.7,east,Anusha Verma,
AMZ101648,2023-06-26,Office Products,Printer Paper A4,3.0,720.36,2161.08,South,Deepak Patel,Debit Card
AMZ103511,2024-09-10,Beauty & Personal Care,Face Wash,1.0,1274.92,1274.92,SOUTH,Pooja Patel,Cash on Delivery
AMZ102245,2024-07-01,Toys & Games,Soft Toy,5.0,1489.56,7447.8,North,Sanjay Rao,Amazon Pay
AMZ104298,2024-03-26,Clothing,Denim Jacket,8.0,530.14,4241.12,NORTH,Deepak Patel,Debit Card
AMZ102770,2023-12-07,Electronics,Mechanical Keyboard,2.0,2765.78,5531.56,North,Karthik Kapoor,UPI
AMZ105047,2024-09-19,Books,Children's Story Book,2.0,714.42,1428.84,EAST,Neha Gupta,Debit Card
AMZ102862,2024-06-11,Books,Children's Story Book,3.0,185.84,557.52, West,Ritu Pillai,Credit Card
AMZ103250,2023-07-08,Toys & Games,Board Game,4.0,1933.73,7734.92, North,Yash Chatterjee,Cash on Delivery
AMZ104942,2023-09-29,Furniture,Bookshelf,2.0,11342.53,22685.06,north,Farhan Reddy,Credit Card
AMZ103408,2024-05-21,Sports & Fitness,Dumbbell Set,4.0,2905.7,11622.8, West,Vivek Bhatt,Debit Card
AMZ103042,2023-04-11,Electronics,Wireless Mouse,5.0,2619.54,13097.7,East,Tanvi Bose,Cash on Delivery
AMZ104285,2024-04-27,Clothing,Yoga Pants,2.0,1861.71,3723.42, West,Yash Pillai,UPI
AMZ102650,2023-01-03,Beauty & Personal Care,Face Serum,7.0,1077.75,7544.25,west,Farhan Nair,UPI
AMZ102456,2023-10-15,Office Products,Gel Pens Set,1.0,691.24,691.24,SOUTH,Sneha Reddy,Debit Card
AMZ101152,2024-01-22,Sports & Fitness,Badminton Racket,8.0,3207.99,25663.92,south,Suresh Menon,Amazon Pay
AMZ103964,2024-01-04,Home & Kitchen,Vacuum Cleaner,10.0,4212.61,42126.1,North,Tanvi Kumar,Cash on Delivery
AMZ102946,2024-12-29,Toys & Games,Remote Control Car,6.0,1282.15,7692.9,West,Imran Agarwal,Net Banking
AMZ103369,2023-12-27,Office Products,Gel Pens Set,8.0,689.11,5512.88,CENTRAL ,Karthik Patel,Debit Card
AMZ102340,2023-06-04,Books,Programming Guide,7.0,521.4,3649.8,Central,Aditya Pillai,Credit Card
AMZ103039,2024-10-31,Home & Kitchen,Bed Sheet Set,4.0,3217.59,12870.36,north,Farhan Patel,UPI
AMZ105354,2024-08-19,Sports & Fitness,Cricket Bat,6.0,244.27,1465.62, West,Ananya Pillai,Credit Card
AMZ101166,2023-10-17,Office Products,Whiteboard Marker Set,6.0,100.73,604.38,South ,Meera Joshi,Cash on Delivery
AMZ105043,2023-01-31,Books,Biography,3.0,727.39,2182.17,South,Pooja Agarwal,Credit Card
AMZ104264,2023-11-19,Office Products,Printer Paper A4,2.0,493.26,986.52, North,Farhan Chatterjee,Amazon Pay
AMZ101491,2023-06-16,Clothing,Casual Sneakers,5.0,1328.55,6642.75,CENTRAL ,Sneha Bhatt,Cash on Delivery
AMZ102327,2023-01-06,Sports & Fitness,Badminton Racket,5.0,310.43,1552.15,north,Nikhil Rao,Amazon Pay
AMZ100714,2023-09-02,Furniture,Office Chair,2.0,10961.34,21922.68,West,Shreya Chatterjee,Cash on Delivery
AMZ105336,2023-01-29,Books,Children's Story Book,6.0,744.74,4468.44,NORTH,Meera Nair,Cash on Delivery
AMZ104127,2023-09-21,Furniture,Study Table,5.0,4968.35,24841.75, North,Sanjay Sharma,Debit Card
AMZ102412,2024-08-21,Toys & Games,Building Blocks Set,5.0,1732.31,8661.55,West,Manoj Gupta,Net Banking
AMZ103722,2023-05-04,Office Products,Stapler,2.0,958.1,1916.2,west,Priya Verma,Debit Card
AMZ103875,2024-08-08,Electronics,Smart Watch,3.0,5495.77,16487.31,SOUTH,Ritu Iyer,Amazon Pay
AMZ105776,2023-05-06,Home & Kitchen,Non-Stick Pan Set,5.0,2260.57,11302.85,East,Pooja Kumar,Net Banking
AMZ102144,2024-12-10,Sports & Fitness,Skipping Rope,4.0,3244.41,12977.64,South,Nikhil Das,Debit Card
